,AC Fraction,BA Fraction,BC Fraction,BF Fraction,BH Fraction,BL Fraction,BO Fraction,BP Fraction,BT Fraction,BU Fraction,BV Fraction,BY Fraction,CC Fraction,CD Fraction,CG Fraction,CH Fraction,CS Fraction,Concentration,Contamination?,DF Fraction,DL Fraction,DP Fraction,EL Fraction,ER Fraction,FP Fraction,Media,OD,PC Fraction,PJ Fraction,Passage,RI Fraction,Rep,Total,Treatment,corrected OD
550,0.43859966,0,0,0,0.001987066,0,0,0.002023194,0.062140973,0,0.017558438,0,0,0,0,0,0.003648976,10,No,0,0.002059323,0.379204451,0.091910835,0,0,Laminarin Mono,0.2806,0,0.000867083,2,0,2,27744,COMM10<equal,1.403
551,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0477,,,2,,2,,empty,0.2385
552,0,0,0,0,0,0,0,0,0.722807018,0,0,0,0,0,0,0,0,10,LowReads,0,0.019298246,0.19122807,0.042105263,0,0,Laminarin,0.0645,0,0.024561404,2,0,0,599,COMM10<CS,0.3225
553,0.001275394,0,0,0,0,0,0,0,0.768424888,0,0.003552883,0,0,0,0,0,0.02978956,10,No,0,0.001093195,0.133005375,0.025690079,0,0,Laminarin,0.2799,0,0.037168625,2,0,0,11007,COMM10<EL,1.3995
554,0.633477552,0,0,0,0.004551329,0,0,0.00224757,0.078440187,0,0.019160533,0,0,0,0,0,0.001741867,10,No,0,0.017025341,0.16008316,0.081586784,0,0,Laminarin,0.0571,0,0.001685677,2,0,0,17803,blank,0.2855
555,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,No carb,0.1041,,,2,,0,,COMM10<CS,0.5205
556,0.844557242,0,0,0,0.00095487,0,0,0.012061514,0.073173183,0,0.002161021,0,0,0,0,0,0.004874862,10,No,0,0.01170972,0.032515831,0.016685094,0,0,Laminarin Mono,0.5249,0,0.001306664,2,0,0,19914,COMM10<CS,2.6245
557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.3205,0,0,2,0,0,38,COMM10<EL,1.6025
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.0566,0,0,2,0,0,11,blank,0.283
559,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0491,,,2,,0,,empty,0.2455
560,0,0,0,0,0,0,0,0,0.969131948,0,0,0,0,0,0,0,0,10,No,0,0,0.001248996,0.029619056,0,0,Laminarin,0.0523,0,0,2,0,1,11240,COMM10<CS,0.2615
561,0,0,0,0,0.00091337,0,0,0,0.820487599,0,0.003231926,0,0,0,0,0,0.016651444,10,No,0,0,0.12098644,0.017072999,0,0,Laminarin,0.2587,0,0.020656221,2,0,1,14284,COMM10<EL,1.2935
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.5625,0.4375,0,0,Laminarin,0.054,0,0,2,0,1,60,blank,0.27
563,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,No carb,0.0959,,,2,,1,,COMM10<CS,0.4795
564,0.254901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.470588235,0.274509804,0,0,Laminarin Mono,0.4799,0,0,2,0,1,63,COMM10<CS,2.3995
565,0.643961052,0,0,0,0.004060493,0,0,0.001988813,0.071472965,0,0.01334162,0,0,0,0,0,0.002113114,10,No,0,0.026061736,0.201740211,0.033892687,0,0,Laminarin Mono,0.3132,0,0.001367309,2,0,1,24166,COMM10<EL,1.566
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.0594,0,0,2,0,1,11,blank,0.297
567,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0491,,,2,,1,,empty,0.2455
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,1,0,0,0,Laminarin,0.0605,0,0,2,0,2,44,COMM10<CS,0.3025
569,0,0,0,0,0.001544913,0,0,0,0.716986684,0,0.008165968,0,0,0,0,0,0.029059075,10,No,0,0.00080924,0.185610241,0.018244685,0,0,Laminarin,0.26,0,0.039579195,2,0,2,13647,COMM10<EL,1.3
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.0416,0,0,2,0,2,45,blank,0.208
571,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,No carb,0.0899,,,2,,2,,COMM10<CS,0.4495
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,1,0,0,0,Laminarin Mono,0.5015,0,0,2,0,2,52,COMM10<CS,2.5075
573,0.715809434,0,0,0,0.005451529,0,0,0,0.029864897,0,0.006873667,0,0,0,0,0,0,10,No,0,0.018961839,0.168049301,0.054989334,0,0,Laminarin Mono,0.4199,0,0,2,0,2,4240,COMM10<EL,2.0995
574,0.644932214,0,0,0,0,0,0,0,0.075532602,0,0.016785023,0,0,0,0,0,0,10,No,0,0.023240801,0.123305358,0.116204003,0,0,Laminarin Mono,0.057,0,0,2,0,2,1570,blank,0.285
575,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0485,,,2,,2,,empty,0.2425
576,0.002119869,0,0,0,0.004625169,0,0,0,0.703025631,0,0.003083446,0,0,0,0,0,0.007515899,10,No,0,0,0.124108691,0.146656389,0,0,Laminarin,0.2977,0,0.008864907,3,0,0,5200,COMM10<PJ,1.4885
577,0,0,0,0,0.006524576,0,0,0,0.731187473,0,0,0,0,0,0,0.006524576,0.012179208,10,No,0,0,0.108742932,0.134841235,0,0,Laminarin,0.2917,0,0,3,0,0,2323,COMM10<BV,1.4585
578,0,0,0,0,0.004408523,0,0,0,0.805780064,0,0.004408523,0,0,0,0,0,0.009061964,10,No,0,0,0.080822924,0.087680627,0,0,Laminarin,0.2818,0,0.007837374,3,0,0,4110,COMM10<AC,1.409
579,0,0,0,0,0.040800416,0,0,0,0.008316008,0,0.001949064,0,0,0,0,0,0.003378378,10,No,0,0,0.695036383,0.248960499,0,0,No carb,0.1,0,0.001559252,3,0,0,7707,COMM10<AC,0.5
580,0.497950509,0,0,0,0,0,0,0.060725672,0.281767117,0,0.013056019,0,0,0,0,0,0.001669956,10,No,0,0.085623197,0.022316684,0.036890846,0,0,Laminarin Mono,0.4414,0,0,3,0,0,6619,COMM10<PJ,2.207
581,0.600495458,0,0,0,0,0,0,0.005284889,0.087861272,0,0.013542527,0,0,0,0,0.001981833,0.002807597,10,No,0,0.01073493,0.13790256,0.139388935,0,0,Laminarin Mono,0.3735,0,0,3,0,0,6061,COMM10<BV,1.8675
582,0.639398428,0,0,0,0,0,0,0.015153241,0.19482739,0,0,0,0,0,0,0,0.008545061,10,No,0,0.065853936,0.010026205,0.066195739,0,0,Laminarin Mono,1.1888,0,0,3,0,0,8815,COMM10<AC,5.944
583,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0482,,,3,,0,,empty,0.241
584,0.001640452,0,0,0,0.005596835,0,0,0,0.77660909,0,0.001736949,0,0,0,0,0,0.009263727,10,No,0,0,0.112322686,0.080478626,0,0.001254463,Laminarin,0.2882,0,0.011097173,3,0,1,10374,COMM10<PJ,1.441
585,0,0,0,0,0.037831021,0,0,0,0.432534678,0,0,0,0,0,0,0,0.022698613,10,LowReads,0,0,0.261034048,0.245901639,0,0,Laminarin,0.2932,0,0,3,0,1,809,COMM10<BV,1.466
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.2895,0,0,3,0,1,26,COMM10<AC,1.4475
587,0,0,0,0,0.031621622,0,0,0,0.005945946,0,0.001824324,0,0,0,0,0,0.006554054,10,No,0,0.000810811,0.761013514,0.190608108,0,0,No carb,0.1078,0,0.001621622,3,0,1,14812,COMM10<AC,0.539
588,0.48830693,0,0,0,0.001401013,0,0,0.03685742,0.296475913,0,0.008298308,0,0,0,0,0,0.001508783,10,No,0,0.108093545,0.020799655,0.038258433,0,0,Laminarin Mono,0.4122,0,0,3,0,1,9311,COMM10<PJ,2.061
589,0.569732441,0,0,0,0,0,0,0.003093645,0.165551839,0,0.044314381,0,0,0,0,0,0.003428094,10,No,0,0.046153846,0.116889632,0.05083612,0,0,Laminarin Mono,0.4201,0,0,3,0,1,12001,COMM10<BV,2.1005
590,0.725521414,0,0,0,0.001751313,0,0,0.016398663,0.132462984,0,0,0,0,0,0,0.001910524,0.011781563,10,No,0,0.036299952,0.004617099,0.069256488,0,0,Laminarin Mono,0.5878,0,0,3,0,1,6292,COMM10<AC,2.939
591,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.047,,,3,,1,,empty,0.235
592,0,0,0,0,0.008649421,0,0,0,0.821615617,0,0.000872877,0,0,0,0,0.001190287,0.016743374,10,No,0,0,0.10768132,0.03420092,0,0,Laminarin,0.2974,0,0.009046183,3,0,2,12620,COMM10<PJ,1.487
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.3025,0,0,3,0,2,36,COMM10<BV,1.5125
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.2952,1,0,3,0,2,30,COMM10<AC,1.476
595,0,0,0,0,0.024934188,0,0,0,0.005066309,0,0.00168877,0,0,0,0,0,0.007053097,10,No,0,0.000794715,0.701385785,0.255798937,0,0,No carb,0.1105,0.0016391,0.0016391,3,0,2,20136,COMM10<AC,0.5525
596,0.47280268,0,0,0,0,0,0,0.004067634,0.194688148,0,0.001276121,0,0,0,0,0,0.003190301,10,No,0,0.215265593,0.051922157,0.053836338,0,0,Laminarin Mono,0.4389,0.002951029,0,3,0,2,12590,COMM10<PJ,2.1945
597,0.544418879,0,0,0,0,0,0,0.004657949,0.132386778,0,0.011785173,0,0,0,0,0,0.002020315,10,No,0,0.008025142,0.176440878,0.11824457,0,0,Laminarin Mono,0.2988,0.002020315,0,3,0,2,17846,COMM10<BV,1.494
598,0.775105313,0,0,0,0,0,0,0.005435521,0.089889931,0,0,0,0,0,0,0,0.01997554,10,No,0,0.071205327,0.008832722,0.027517326,0,0,Laminarin Mono,0.5762,0.00203832,0,3,0,2,14734,COMM10<AC,2.881
599,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0479,,,3,,2,,empty,0.2395
600,0.001443795,0,0,0,0.006256446,0,0,0,0.811069096,0,0.001306291,0,0,0,0,0.000825026,0.015950498,10,No,0,0,0.115916122,0.042488828,0,0,Laminarin,0.3108,0,0.004743898,3,0,0,14577,COMM10<DP,1.554
601,0,0,0,0,0.011699931,0,0,0,0.593255334,0,0.006194081,0,0,0,0,0.002163012,0.023006587,10,No,0,0,0.283551273,0.07000295,0,0,Laminarin,0.2579,0,0.010126831,3,0,0,10198,COMM10<BT,1.2895
602,0,0,0,0,0.003469545,0,0,0,0.843484965,0,0.002441532,0,0,0,0,0.00154202,0.011950655,10,No,0,0,0.086096119,0.047931123,0,0,Laminarin,0.3006,0,0.00308404,3,0,0,15583,COMM10<DL,1.503
603,0,0,0,0,0.024887627,0,0,0,0.002791578,0,0.000804353,0,0,0,0,0.000615093,0.010409274,10,No,0,0.00397445,0.755287438,0.20018926,0,0,No carb,0.1069,0,0.001040927,3,0,0,21136,COMM10<DL,0.5345
604,0.749805284,0,0,0,0,0,0,0.030495477,0.034389791,0,0,0,0,0,0,0.001198251,0,10,No,0,0.125756396,0.005811515,0.052543287,0,0,Laminarin Mono,0.8557,0,0,3,0,0,16742,COMM10<DP,4.2785
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.5009,0,0,3,0,0,23,COMM10<BT,2.5045
606,0.215811834,0,0,0,0.000800443,0,0,0.05547688,0.293454837,0.000677298,0,0,0,0,0,0,0.001477742,10,No,0,0.071608891,0.24044086,0.120251216,0,0,Laminarin Mono,0.5027,0,0,3,0,0,16284,COMM10<DL,2.5135
607,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0475,,,3,,0,,empty,0.2375
608,0.001576649,0,0,0,0.006791721,0,0,0,0.754527814,0,0.002708603,0,0,0,0,0,0.026034929,10,No,0,0,0.129568241,0.07204075,0,0,Laminarin,0.3005,0,0.006751294,3,0,1,24774,COMM10<DP,1.5025
609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.3145,0,0,3,0,1,36,COMM10<BT,1.5725
610,0,0,0,0,0.003652665,0,0,0,0.876030771,0.000885494,0.001438929,0,0,0,0,0,0.00747136,10,No,0,0,0.072555205,0.035364436,0,0,Laminarin,0.3185,0,0.00260114,3,0,1,18092,COMM10<DL,1.5925
611,0,0,0,0,0.019529171,0,0,0,0.005445241,0.0004913,0.000614125,0,0,0,0,0,0.008065507,10,No,0,0.003930399,0.734493347,0.226120778,0,0,No carb,0.099,0,0.001310133,3,0,1,24432,COMM10<DL,0.495
612,0.754455026,0,0.000634921,0,0,0,0,0.047534392,0.069121693,0,0.000592593,0,0,0,0,0,0,10,No,0,0.077544974,0.034497354,0.013883598,0.001100529,0,Laminarin Mono,0.496,0,0,3,0,1,23666,COMM10<DP,2.48
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,1,0,Laminarin Mono,0.4912,0,0,3,0,1,30,COMM10<BT,2.456
614,0.150759076,0,0,0,0.002640264,0,0,0.00660066,0.362508251,0,0,0,0,0,0,0,0.001584158,10,No,0,0.018349835,0.234191419,0.221386139,0.001980198,0,Laminarin Mono,0.6352,0,0,3,0,1,7588,COMM10<DL,3.176
615,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0471,,,3,,1,,empty,0.2355
616,0.001397242,0,0,0,0.002551485,0,0,0,0.798068161,0,0.002551485,0,0,0,0,0,0.03310856,10,No,0,0,0.088208493,0.068221858,0.000668246,0,Laminarin,0.3194,0,0.00522447,3,0,2,16478,COMM10<DP,1.597
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,1,0,Laminarin,0.3117,0,0,3,0,2,30,COMM10<BT,1.5585
618,0,0,0,0,0.002589791,0,0,0,0.847952021,0,0.002930553,0,0,0,0,0,0.008859811,10,No,0,0,0.081442105,0.053431473,0,0,Laminarin,0.3165,0,0.002794248,3,0,2,14698,COMM10<DL,1.5825
619,0,0,0,0,0.020573139,0,0,0,0.003507271,0,0.001283148,0,0,0,0,0,0.007827203,10,No,0,0.00453379,0.776603935,0.183832335,0,0,No carb,0.0952,0,0.001839179,3,0,2,23385,COMM10<DL,0.476
620,0.704198473,0,0,0,0,0,0,0.042104008,0.176228531,0,0.000894561,0,0,0,0,0,0,10,No,0,0.031130725,0.005069179,0.040374523,0,0,Laminarin Mono,0.4254,0,0,3,0,2,16789,COMM10<DP,2.127
621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.4765,0,0,3,0,2,50,COMM10<BT,2.3825
622,0.126956424,0,0,0,0.001407499,0,0,0.01705889,0.212138273,0,0.001745299,0,0,0,0,0,0.001125999,10,No,0,0.358799685,0.218556469,0.062211463,0,0,Laminarin Mono,0.4163,0,0,3,0,2,17806,COMM10<DL,2.0815
623,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0481,,,3,,2,,empty,0.2405
624,0,0,0,0,0.006324863,0,0,0,0.815123699,0,0.001231389,0,0,0,0,0,0.013041531,10,No,0,0,0.125993507,0.034310982,0,0,Laminarin,0.3041,0,0.003974029,3,0,0,17899,COMM10<BH,1.5205
625,0.000899786,0,0,0,0.010628726,0,0,0,0.827465977,0,0.001574626,0,0,0,0,0,0.010966146,10,No,0,0,0.103250478,0.042627376,0,0,Laminarin,0.316,0,0.002586886,3,0,0,17789,COMM10<BP,1.58
626,0,0,0,0,0.004935834,0,0,0,0.824848399,0,0,0,0,0,0,0,0.019461289,10,No,0,0,0.092370611,0.054858271,0,0,Laminarin,0.2995,0,0.003525596,3,0,0,7131,COMM10<equal,1.4975
627,0,0,0,0,0.022224062,0,0,0,0.006125067,0,0.001614038,0,0,0,0,0,0.007159707,10,No,0,0.001241568,0.738360303,0.22079212,0,0,No carb,0.1062,0,0.002483135,3,0,0,24182,COMM10<equal,0.531
628,0.783177741,0,0,0,0,0,0,0.008740619,0.081868936,0,0,0,0,0,0,0,0.004850815,10,No,0,0.073219843,0.001189822,0.046952224,0,0,Laminarin Mono,0.5181,0,0,3,0,0,21901,COMM10<BH,2.5905
629,0.277161419,0,0,0,0.002998501,0,0,0.023038481,0.103198401,0,0.002748626,0,0,0,0,0,0.005897051,10,No,0,0.369565217,0.142528736,0.072863568,0,0,Laminarin Mono,0.5658,0,0,3,0,0,20074,COMM10<BP,2.829
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,1,0,Laminarin Mono,0.4827,0,0,3,0,0,33,COMM10<equal,2.4135
631,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0479,,,3,,0,,empty,0.2395
632,0.000611185,0,0,0,0.009728023,0,0,0,0.83976775,0,0.001782622,0,0,0,0,0,0.010033615,10,No,0,0,0.102169706,0.031832535,0.001069573,0,Laminarin,0.3328,0,0.003004991,3,0,1,19667,COMM10<BH,1.664
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,1,0,Laminarin,0.3247,0,0,3,0,1,46,COMM10<BP,1.6235
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.458333333,0,0.541666667,0,Laminarin,0.3185,0,0,3,0,1,50,COMM10<equal,1.5925
635,0,0,0,0,0.020178618,0,0,0,0.006240424,0,0.001046299,0,0,0,0,0,0.005530436,10,No,0,0.002615747,0.748925675,0.213108628,0.000523149,0,No carb,0.1053,0,0.001831023,3,0,1,26769,COMM10<equal,0.5265
636,0,0,0,0,0,0,0,0,0,0.393939394,0.606060606,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.9547,0,0,3,0,1,50,COMM10<BH,4.7735
637,0.196191018,0,0,0,0.001989767,0,0,0.02825469,0.191188175,0.000739056,0.004604889,0,0,0,0,0,0.003013076,10,No,0,0.166969869,0.366230813,0.040818647,0,0,Laminarin Mono,0.4168,0,0,3,0,1,17658,COMM10<BP,2.084
638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.5297,0,0,3,0,1,27,COMM10<equal,2.6485
639,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0484,,,3,,1,,empty,0.242
640,0,0,0,0,0,0,0,0,0.47826087,0.52173913,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.33,0,0,3,0,2,52,COMM10<BH,1.65
641,0,0,0,0,0,0,0,0,0.343137255,0,0.093137255,0,0,0,0,0,0,10,LowReads,0,0,0.406862745,0.156862745,0,0,Laminarin,0.3214,0,0,3,0,2,230,COMM10<BP,1.607
642,0,0,0,0,0.013277007,0,0,0,0.652383826,0,0,0,0,0,0,0.006638503,0.031985516,10,No,0,0,0.201569101,0.094146047,0,0,Laminarin,0.3081,0,0,3,0,2,1677,COMM10<equal,1.5405
643,0,0,0,0,0.028992355,0,0,0,0.006099132,0,0.001503307,0,0,0,0,0.00051542,0.004810583,10,No,0,0.002233485,0.734430032,0.218838588,0,0,No carb,0.106,0,0.002577098,3,0,2,23301,COMM10<equal,0.53
644,0.172968869,0,0,0,0.001771703,0,0,0.029764617,0.090863073,0,0.003695267,0,0,0,0,0,0.005821311,10,No,0,0.410832701,0.223791445,0.060491015,0,0,Laminarin Mono,0.5614,0,0,3,0,2,19823,COMM10<BH,2.807
645,0.34212646,0,0,0,0.001812324,0,0,0.061065244,0.117952074,0,0.002416432,0,0,0,0,0,0.005285944,10,No,0,0.093284333,0.329289166,0.046768023,0,0,Laminarin Mono,0.3972,0,0,3,0,2,19935,COMM10<BP,1.986
646,0.482620582,0,0,0,0,0,0,0.012595196,0.276899043,0,0.00244093,0,0,0,0,0,0.003173208,10,No,0,0.140890451,0.021382542,0.059998047,0,0,Laminarin Mono,0.477,0,0,3,0,2,20539,COMM10<equal,2.385
647,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0477,,,3,,2,,empty,0.2385
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.0518,0,0,3,0,0,36,COMM10<CS,0.259
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,LowReads,0,0,0,0,0,0,Laminarin,0.3274,0,0,3,0,0,29,COMM10<EL,1.637
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35483871,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.0515,0,0,3,0,0,49,blank,0.2575
651,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,No carb,0.1428,,,3,,0,,COMM10<CS,0.714
652,0.83672724,0,0,0,0,0,0,0.031914894,0.086156515,0,0,0,0,0,0,0,0.004702767,10,No,0,0.028581865,0.001187106,0.010729614,0,0,Laminarin Mono,0.5106,0,0,3,0,0,21926,COMM10<CS,2.553
653,0.711271352,0,0,0,0,0,0,0.006028725,0.113481884,0,0.001714049,0,0,0,0,0,0.002423311,10,No,0,0.077073113,0.02813405,0.059873515,0,0,Laminarin Mono,0.426,0,0,3,0,0,16955,COMM10<EL,2.13
654,0.781176471,0,0,0,0,0,0,0,0.124705882,0,0,0,0,0,0,0,0,10,No,0,0,0.047843137,0.030588235,0,0,Laminarin Mono,0.0586,0.015686275,0,3,0,0,1313,blank,0.293
655,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.049,,,3,,0,,empty,0.245
656,0,0,0,0,0,0,0,0,0.976073893,0,0,0,0,0,0,0.001335411,0.001168484,10,No,0,0,0,0.020142444,0,0,Laminarin,0.0517,0.001279769,0,3,0,1,17989,COMM10<CS,0.2585
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.3273,0,0,3,0,1,26,COMM10<EL,1.6365
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548387097,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.0503,0.451612903,0,3,0,1,49,blank,0.2515
659,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,No carb,0.0792,,,3,,1,,COMM10<CS,0.396
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.5052,0,0,3,0,1,32,COMM10<CS,2.526
661,0.897048149,0,0,0,0.000665376,0,0,0.001572707,0.045608517,0,0.001754174,0,0,0,0,0.000665376,0.002661505,10,No,0,0.012521171,0.005141544,0.032361481,0,0,Laminarin Mono,0.4996,0,0,3,0,1,16542,COMM10<EL,2.498
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.0579,0,0,3,0,1,42,blank,0.2895
663,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0492,,,3,,1,,empty,0.246
664,0,0,0,0,0,0,0,0,0.509433962,0,0,0,0,0,0,0.20754717,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.0498,0,0,3,0,2,70,COMM10<CS,0.249
665,0,0,0,0,0.007466611,0,0,0,0.83342097,0,0.003260069,0,0,0,0,0.002523925,0.031654222,10,No,0,0,0.068882112,0.043642865,0,0,Laminarin,0.3309,0,0.007571774,3,0,2,9528,COMM10<EL,1.6545
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin,0.0469,0,0,3,0,2,11,blank,0.2345
667,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,No carb,0.2623,,,3,,2,,COMM10<CS,1.3115
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.5181,0,0,3,0,2,12,COMM10<CS,2.5905
669,0.839462238,0,0,0,0,0,0,0.004270463,0.057334915,0,0.001581653,0,0,0,0,0,0.001818901,10,No,0,0.043732701,0.011625148,0.040173982,0,0,Laminarin Mono,0.4731,0,0,3,0,2,12660,COMM10<EL,2.3655
670,0.949832776,0,0,0,0,0,0,0,0.050167224,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Laminarin Mono,0.0568,0,0,3,0,2,317,blank,0.284
671,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0486,,,3,,2,,empty,0.243
672,0,0,0,0,0.006490872,0,0,0,0.744827586,0,0.001757945,0,0,0,0,0,0.032048682,10,No,0,0,0.093306288,0.118728871,0,0,Laminarin,0.336,0,0.002839757,4,0,0,7404,COMM10<PJ,1.68
673,0,0,0,0,0,0,0,0,0.823364486,0,0,0,0,0,0,0,0.039252336,10,No,0,0,0.092523364,0.044859813,0,0,Laminarin,0.3109,0,0,4,0,0,1081,COMM10<BV,1.5545
674,0,0,0,0,0.004223459,0,0,0,0.778076406,0,0.002495681,0,0,0,0,0,0.028604339,10,No,0,0,0.134574774,0.04952966,0,0,Laminarin,0.3222,0,0.002495681,4,0,0,5213,COMM10<AC,1.611
675,0,0,0,0,0.012278308,0,0,0,0.011368804,0,0,0,0,0,0,0,0.001637108,10,No,0,0,0.814006367,0.160709413,0,0,No carb,0.1052,0,0,4,0,0,11010,COMM10<AC,0.526
676,0.41662184,0,0,0,0,0,0,0.02187556,0.072350726,0,0.001703425,0,0,0,0,0,0,10,No,0,0.478034786,0,0.009413663,0,0,Laminarin Mono,0.2509,0,0,4,0,0,11194,COMM10<PJ,1.2545
677,0.187264506,0,0,0,0,0,0,0.068048229,0.301055011,0,0.001808591,0,0,0,0,0,0.005048983,10,No,0,0.069178598,0.355840241,0.01175584,0,0,Laminarin Mono,0.473,0,0,4,0,0,13286,COMM10<BV,2.365
678,0.753131909,0,0,0,0,0,0,0.013510194,0.02358143,0,0,0,0,0,0,0,0.005649718,10,No,0,0.13706706,0.003193319,0.063866372,0,0,Laminarin Mono,0.4821,0,0,4,0,0,4072,COMM10<AC,2.4105
679,,,,,,,,,,,,,,,,,,10,LowReads,,,,,,,empty,0.0369,,,4,,0,,empty,0.1845
680,0,0,0,0,0.001939754,0,0,0,0.77863989,0,0.002966682,0,0,0,0,0,0.027955272,10,No,0,0,0.09276586,0.092879963,0,0,Laminarin,0.3026,0,0.002852579,4,0,1,8782,COMM10<PJ,1.513
681,0,0,0,0,0,0,0,0,0.872998933,0,0,0,0,0,0,0,0.017075774,10,No,0,0,0.082177161,0.027748132,0,0,Laminarin,0.3189,0,0,4,0,1,1885,COMM10<BV,1.5945
682,0,0,0,0,0,0,0,0,0.807985644,0,0,0,0,0,0,0,0.028712427,10,No,0,0,0.114401077,0.048900852,0,0,Laminarin,0.3297,0,0,4,0,1,2251,COMM10<AC,1.6485
683,0,0,0,0,0.017280191,0,0,0,0.007415254,0,0,0,0,0,0,0,0.002648305,10,No,0,0.002052436,0.775092691,0.195511123,0,0,No carb,0.1101,0,0,4,0,1,15123,COMM10<AC,0.5505
